model,best_threshold,accuracy,balanced_accuracy,precision,recall,f1,roc_auc
RandomizedSearch-XGBoost,0.45000000000000007,0.7920353982300885,0.7890564921620822,0.7839195979899497,0.7536231884057971,0.7684729064039408,0.8529823523612343
