model,accuracy,balanced_accuracy,precision,recall,f1,roc_auc
RandomizedSearch-XGBoost,0.7943833943833944,0.7874813339970135,0.8200437333564269,0.7055749128919862,0.7577384152973761,0.8546256133115266
